V1	Group
10206	WT_specific
8280	WT_specific
4776	WT_specific
10306	WT_specific
25675	WT_specific
36210	WT_specific
1239	WT_specific
62920	WT_specific
10410	WT_specific
0	WT_specific
0	WT_specific
3992	WT_specific
21290	WT_specific
19610	WT_specific
13903	WT_specific
11555	WT_specific
9699	WT_specific
13836	WT_specific
30795	WT_specific
4182	WT_specific
4092	WT_specific
3201	WT_specific
16182	WT_specific
18643	WT_specific
25441	WT_specific
19549	WT_specific
3072	WT_specific
0	WT_specific
2279	WT_specific
465	WT_specific
0	WT_specific
10623	WT_specific
0	WT_specific
449	WT_specific
6868	WT_specific
3155	WT_specific
73	WT_specific
4242	WT_specific
7800	WT_specific
7075	WT_specific
1560	WT_specific
5466	WT_specific
4603	WT_specific
9098	WT_specific
923	WT_specific
193	WT_specific
20511	WT_specific
942	WT_specific
3242	WT_specific
5	WT_specific
2428	WT_specific
4583	WT_specific
624	WT_specific
19951	WT_specific
9328	WT_specific
3835	WT_specific
22712	WT_specific
0	WT_specific
15908	WT_specific
3058	WT_specific
212	WT_specific
0	WT_specific
4275	WT_specific
7404	WT_specific
8632	WT_specific
2860	WT_specific
0	WT_specific
0	WT_specific
11974	WT_specific
0	WT_specific
0	WT_specific
5865	WT_specific
2522	WT_specific
10282	WT_specific
39	WT_specific
12053	WT_specific
145	WT_specific
11698	WT_specific
1190	WT_specific
35927	WT_specific
2954	WT_specific
13709	WT_specific
238	WT_specific
0	WT_specific
0	WT_specific
2625	WT_specific
0	WT_specific
10968	WT_specific
2042	WT_specific
37	WT_specific
0	WT_specific
5370	WT_specific
0	WT_specific
5262	WT_specific
5563	WT_specific
0	WT_specific
91	WT_specific
16326	WT_specific
1003	WT_specific
5215	WT_specific
13663	WT_specific
5165	WT_specific
11	WT_specific
5045	WT_specific
0	WT_specific
26096	WT_specific
44303	WT_specific
12365	WT_specific
9557	WT_specific
0	WT_specific
513	WT_specific
0	WT_specific
1293	WT_specific
3375	WT_specific
12529	WT_specific
0	WT_specific
6232	WT_specific
0	WT_specific
477	WT_specific
6558	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
9274	WT_specific
9988	WT_specific
13534	WT_specific
1025	WT_specific
2085	WT_specific
2858	WT_specific
996	WT_specific
0	WT_specific
736	WT_specific
915	WT_specific
2367	WT_specific
14856	WT_specific
23796	WT_specific
13132	WT_specific
7804	WT_specific
11345	WT_specific
14611	WT_specific
25648	WT_specific
726	WT_specific
7256	WT_specific
6422	WT_specific
17495	WT_specific
0	WT_specific
17395	WT_specific
34420	WT_specific
24298	WT_specific
0	WT_specific
1520	WT_specific
8715	WT_specific
2448	WT_specific
2882	WT_specific
8570	WT_specific
9422	WT_specific
6114	WT_specific
218	WT_specific
20827	WT_specific
44108	WT_specific
0	WT_specific
419	WT_specific
1651	WT_specific
1335	WT_specific
0	WT_specific
0	WT_specific
7808	WT_specific
6796	WT_specific
1903	WT_specific
3305	WT_specific
11533	WT_specific
3886	WT_specific
30253	WT_specific
17627	WT_specific
0	WT_specific
28664	WT_specific
0	WT_specific
5061	WT_specific
0	WT_specific
1955	WT_specific
0	WT_specific
2218	WT_specific
1569	WT_specific
5444	WT_specific
496	WT_specific
18498	WT_specific
2016	WT_specific
0	WT_specific
0	WT_specific
56	WT_specific
0	WT_specific
20490	WT_specific
22564	WT_specific
17392	WT_specific
16401	WT_specific
0	WT_specific
22365	WT_specific
267	WT_specific
10432	WT_specific
0	WT_specific
44	WT_specific
11527	WT_specific
30022	WT_specific
1343	WT_specific
15548	WT_specific
3442	WT_specific
0	WT_specific
0	WT_specific
426	WT_specific
5906	WT_specific
4799	WT_specific
0	WT_specific
25017	WT_specific
2630	WT_specific
0	WT_specific
19138	WT_specific
0	WT_specific
26008	WT_specific
39046	WT_specific
12176	WT_specific
9670	WT_specific
0	WT_specific
0	WT_specific
7261	WT_specific
967	WT_specific
5786	WT_specific
892	WT_specific
1244	WT_specific
0	WT_specific
176	WT_specific
5091	WT_specific
5936	WT_specific
1837	WT_specific
2142	WT_specific
2626	WT_specific
1555	WT_specific
1143	WT_specific
32503	WT_specific
10415	WT_specific
11669	WT_specific
313	WT_specific
1083	WT_specific
705	WT_specific
5109	WT_specific
13790	WT_specific
5269	WT_specific
0	WT_specific
368	WT_specific
0	WT_specific
29454	WT_specific
20699	WT_specific
2793	WT_specific
9827	WT_specific
26923	WT_specific
24191	WT_specific
3358	WT_specific
0	WT_specific
7511	WT_specific
0	WT_specific
1361	WT_specific
2598	WT_specific
0	WT_specific
5184	WT_specific
6507	WT_specific
9293	WT_specific
5876	WT_specific
4913	WT_specific
9876	WT_specific
19396	WT_specific
40895	WT_specific
0	WT_specific
838	WT_specific
0	WT_specific
4091	WT_specific
14531	WT_specific
1209	WT_specific
1514	WT_specific
12672	WT_specific
32413	WT_specific
33322	WT_specific
28305	WT_specific
14569	WT_specific
8837	WT_specific
4712	WT_specific
0	WT_specific
18088	WT_specific
4556	WT_specific
191	WT_specific
810	WT_specific
17152	WT_specific
23700	WT_specific
17072	WT_specific
10115	WT_specific
35122	WT_specific
2817	WT_specific
10479	WT_specific
5248	WT_specific
1833	WT_specific
10403	WT_specific
3764	WT_specific
6407	WT_specific
4155	WT_specific
456	WT_specific
0	WT_specific
3583	WT_specific
0	WT_specific
15989	WT_specific
12848	WT_specific
9847	WT_specific
641	WT_specific
12793	WT_specific
0	WT_specific
1058	WT_specific
5817	WT_specific
0	WT_specific
1161	WT_specific
0	WT_specific
9995	WT_specific
1916	WT_specific
7514	WT_specific
14846	WT_specific
4328	WT_specific
7591	WT_specific
8516	WT_specific
4862	WT_specific
1672	WT_specific
21430	WT_specific
26382	WT_specific
135	WT_specific
15145	WT_specific
19664	WT_specific
0	WT_specific
6278	WT_specific
6877	WT_specific
0	WT_specific
11664	WT_specific
18843	WT_specific
437	WT_specific
20495	WT_specific
12638	WT_specific
30591	WT_specific
86420	WT_specific
37050	WT_specific
13220	WT_specific
53323	WT_specific
49751	WT_specific
49134	WT_specific
45653	WT_specific
38287	WT_specific
24842	WT_specific
16639	WT_specific
12218	WT_specific
1929	WT_specific
49644	WT_specific
20550	WT_specific
3390	WT_specific
9722	WT_specific
17835	WT_specific
1318	WT_specific
6452	WT_specific
23252	WT_specific
35259	WT_specific
41798	WT_specific
67546	WT_specific
90603	WT_specific
109504	WT_specific
136435	WT_specific
160824	WT_specific
195075	WT_specific
7962	WT_specific
62793	WT_specific
43820	WT_specific
0	WT_specific
636	WT_specific
19486	WT_specific
18760	WT_specific
0	WT_specific
2510	WT_specific
1854	WT_specific
0	WT_specific
7176	WT_specific
21745	WT_specific
23266	WT_specific
46562	WT_specific
0	WT_specific
33120	WT_specific
28466	WT_specific
19996	WT_specific
18923	WT_specific
16137	WT_specific
15635	WT_specific
14641	WT_specific
5468	WT_specific
10388	WT_specific
42535	WT_specific
15638	WT_specific
13397	WT_specific
22345	WT_specific
70158	WT_specific
28783	WT_specific
26498	WT_specific
5143	WT_specific
0	WT_specific
8351	WT_specific
28250	WT_specific
25443	WT_specific
0	WT_specific
5830	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
5702	WT_specific
3535	WT_specific
44292	WT_specific
63761	WT_specific
97072	WT_specific
102937	WT_specific
130963	WT_specific
43574	WT_specific
22468	WT_specific
9277	WT_specific
684	WT_specific
804	WT_specific
2249	WT_specific
3528	WT_specific
14191	WT_specific
19245	WT_specific
50537	WT_specific
37993	WT_specific
7030	WT_specific
4685	WT_specific
3299	WT_specific
14471	WT_specific
9013	WT_specific
20365	WT_specific
46776	WT_specific
12138	WT_specific
5609	WT_specific
0	WT_specific
30760	WT_specific
2500	WT_specific
24918	WT_specific
14349	WT_specific
31617	WT_specific
7379	WT_specific
14503	WT_specific
20910	WT_specific
0	WT_specific
43447	WT_specific
23973	WT_specific
59304	WT_specific
53722	WT_specific
0	WT_specific
11185	WT_specific
0	WT_specific
4828	WT_specific
80350	WT_specific
14481	WT_specific
2795	WT_specific
2345	WT_specific
1043	WT_specific
30068	WT_specific
8334	WT_specific
16276	WT_specific
14854	WT_specific
73661	WT_specific
1548	WT_specific
0	WT_specific
0	WT_specific
11547	WT_specific
0	WT_specific
1214	WT_specific
3728	WT_specific
3938	WT_specific
2524	WT_specific
8476	WT_specific
28862	WT_specific
29734	WT_specific
0	WT_specific
5924	WT_specific
0	WT_specific
8871	WT_specific
3003	WT_specific
11544	WT_specific
815	WT_specific
79855	WT_specific
99391	WT_specific
64020	WT_specific
60932	WT_specific
59745	WT_specific
47241	WT_specific
42839	WT_specific
38212	WT_specific
12035	WT_specific
20159	WT_specific
10835	WT_specific
4086	WT_specific
0	WT_specific
819	WT_specific
2905	WT_specific
18340	WT_specific
238	WT_specific
53099	WT_specific
110403	WT_specific
148908	WT_specific
9104	WT_specific
43912	WT_specific
13149	WT_specific
11411	WT_specific
0	WT_specific
13846	WT_specific
37889	WT_specific
30924	WT_specific
29893	WT_specific
27848	WT_specific
25430	WT_specific
10156	WT_specific
9069	WT_specific
3534	WT_specific
28150	WT_specific
799	WT_specific
8112	WT_specific
16265	WT_specific
0	WT_specific
5087	WT_specific
0	WT_specific
0	WT_specific
1242	WT_specific
6364	WT_specific
6702	WT_specific
17338	WT_specific
11121	WT_specific
5768	WT_specific
1530	WT_specific
3610	WT_specific
2683	WT_specific
1192	WT_specific
0	WT_specific
26020	WT_specific
5508	WT_specific
12083	WT_specific
13629	WT_specific
16240	WT_specific
74	WT_specific
5622	WT_specific
18252	WT_specific
0	WT_specific
4298	WT_specific
3780	WT_specific
2195	WT_specific
13836	WT_specific
6987	WT_specific
479	WT_specific
6165	WT_specific
3053	WT_specific
0	WT_specific
980	WT_specific
46351	WT_specific
20847	WT_specific
57375	WT_specific
36305	WT_specific
8234	WT_specific
43434	WT_specific
3118	WT_specific
17391	WT_specific
12547	WT_specific
10041	WT_specific
8595	WT_specific
10916	WT_specific
24681	WT_specific
17128	WT_specific
7517	WT_specific
8125	WT_specific
36448	WT_specific
14916	WT_specific
11597	WT_specific
0	WT_specific
0	WT_specific
508	WT_specific
1016	WT_specific
0	WT_specific
15605	WT_specific
15120	WT_specific
7777	WT_specific
1664	WT_specific
69	WT_specific
437	WT_specific
5495	WT_specific
1144	WT_specific
4217	WT_specific
1534	WT_specific
2742	WT_specific
1322	WT_specific
11422	WT_specific
0	WT_specific
5426	WT_specific
47016	WT_specific
40285	WT_specific
3527	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
4873	WT_specific
1134	WT_specific
0	WT_specific
0	WT_specific
33969	WT_specific
0	WT_specific
25870	WT_specific
0	WT_specific
1774	WT_specific
1893	WT_specific
13110	WT_specific
15203	WT_specific
17623	WT_specific
1803	WT_specific
68	WT_specific
3210	WT_specific
10295	WT_specific
22167	WT_specific
9011	WT_specific
11297	WT_specific
0	WT_specific
485	WT_specific
6088	WT_specific
8795	WT_specific
21819	WT_specific
0	WT_specific
0	WT_specific
2046	WT_specific
0	WT_specific
0	WT_specific
8286	WT_specific
7844	WT_specific
8875	WT_specific
0	WT_specific
118	WT_specific
16282	WT_specific
2573	WT_specific
23599	WT_specific
12729	WT_specific
0	WT_specific
1585	WT_specific
4758	WT_specific
3407	WT_specific
1273	WT_specific
0	WT_specific
2193	WT_specific
604	WT_specific
12621	WT_specific
20930	WT_specific
37797	WT_specific
18324	WT_specific
14719	WT_specific
778	WT_specific
0	WT_specific
5542	WT_specific
0	WT_specific
6855	WT_specific
17044	WT_specific
14318	WT_specific
4526	WT_specific
987	WT_specific
16384	WT_specific
7758	WT_specific
24640	WT_specific
0	WT_specific
0	WT_specific
1350	WT_specific
0	WT_specific
0	WT_specific
4259	WT_specific
22909	WT_specific
658	WT_specific
122082	WT_specific
111178	WT_specific
31812	WT_specific
0	WT_specific
4887	WT_specific
7760	WT_specific
0	WT_specific
7505	WT_specific
0	WT_specific
2973	WT_specific
0	WT_specific
9743	WT_specific
0	WT_specific
10617	WT_specific
12939	WT_specific
13150	WT_specific
0	WT_specific
0	WT_specific
9678	WT_specific
7753	WT_specific
0	WT_specific
1339	WT_specific
1475	WT_specific
4270	WT_specific
21499	WT_specific
17466	WT_specific
0	WT_specific
7080	WT_specific
212	WT_specific
2853	WT_specific
6692	WT_specific
2767	WT_specific
0	WT_specific
839	WT_specific
6264	WT_specific
14469	WT_specific
21118	WT_specific
613	WT_specific
4066	WT_specific
728	WT_specific
2961	WT_specific
5309	WT_specific
6084	WT_specific
15236	WT_specific
16684	WT_specific
0	WT_specific
3354	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
6163	WT_specific
3219	WT_specific
3485	WT_specific
3646	WT_specific
5501	WT_specific
12047	WT_specific
0	WT_specific
0	WT_specific
6985	WT_specific
9787	WT_specific
32614	WT_specific
10254	WT_specific
11106	WT_specific
27212	WT_specific
6205	WT_specific
4833	WT_specific
8152	WT_specific
6453	WT_specific
0	WT_specific
13853	WT_specific
6911	WT_specific
9917	WT_specific
0	WT_specific
0	WT_specific
19650	WT_specific
9211	WT_specific
273	WT_specific
2293	WT_specific
0	WT_specific
403	WT_specific
5666	WT_specific
0	WT_specific
10106	WT_specific
258	WT_specific
8297	WT_specific
8364	WT_specific
11402	WT_specific
0	WT_specific
14083	WT_specific
13417	WT_specific
5715	WT_specific
8979	WT_specific
1908	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
24571	WT_specific
2862	WT_specific
3113	WT_specific
12489	WT_specific
8906	WT_specific
8422	WT_specific
430	WT_specific
640	WT_specific
0	WT_specific
9919	WT_specific
22238	WT_specific
16881	WT_specific
2430	WT_specific
0	WT_specific
5822	WT_specific
24035	WT_specific
20184	WT_specific
9318	WT_specific
10591	WT_specific
8775	WT_specific
1511	WT_specific
559	WT_specific
0	WT_specific
2802	WT_specific
3258	WT_specific
8440	WT_specific
9922	WT_specific
12197	WT_specific
7661	WT_specific
0	WT_specific
724	WT_specific
9207	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
10977	WT_specific
4368	WT_specific
9716	WT_specific
0	WT_specific
0	WT_specific
8253	WT_specific
2631	WT_specific
5125	WT_specific
28551	WT_specific
16623	WT_specific
837	WT_specific
0	WT_specific
3469	WT_specific
11288	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
158	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
12310	WT_specific
18223	WT_specific
0	WT_specific
15825	WT_specific
10972	WT_specific
1495	WT_specific
0	WT_specific
4519	WT_specific
11969	WT_specific
1930	WT_specific
70	WT_specific
5370	WT_specific
3576	WT_specific
2832	WT_specific
2939	WT_specific
5371	WT_specific
7953	WT_specific
9267	WT_specific
4999	WT_specific
319	WT_specific
0	WT_specific
5613	WT_specific
0	WT_specific
3147	WT_specific
0	WT_specific
33248	WT_specific
22817	WT_specific
19511	WT_specific
1589	WT_specific
1012	WT_specific
0	WT_specific
3242	WT_specific
1033	WT_specific
0	WT_specific
6987	WT_specific
5	WT_specific
5820	WT_specific
2403	WT_specific
33222	WT_specific
83554	WT_specific
68701	WT_specific
3047	WT_specific
2685	WT_specific
3981	WT_specific
9485	WT_specific
0	WT_specific
56910	WT_specific
2111	WT_specific
8240	WT_specific
44128	WT_specific
0	WT_specific
0	WT_specific
5218	WT_specific
0	WT_specific
2022	WT_specific
8556	WT_specific
0	WT_specific
0	WT_specific
1260	WT_specific
4470	WT_specific
34640	WT_specific
35337	WT_specific
10536	WT_specific
338	WT_specific
7083	WT_specific
0	WT_specific
462	WT_specific
7459	WT_specific
0	WT_specific
34833	WT_specific
0	WT_specific
1894	WT_specific
7334	WT_specific
4881	WT_specific
0	WT_specific
11954	WT_specific
14812	WT_specific
0	WT_specific
6874	WT_specific
9506	WT_specific
12048	WT_specific
16454	WT_specific
12311	WT_specific
814	WT_specific
6304	WT_specific
0	WT_specific
4421	WT_specific
0	WT_specific
0	WT_specific
1420	WT_specific
91907	WT_specific
6282	WT_specific
64981	WT_specific
17152	WT_specific
832	WT_specific
1271	WT_specific
642	WT_specific
17131	WT_specific
8032	WT_specific
3205	WT_specific
9421	WT_specific
16372	WT_specific
6643	WT_specific
0	WT_specific
0	WT_specific
0	WT_specific
8658	WT_specific
322	WT_specific
1009	WT_specific
31583	WT_specific
0	WT_specific
9193	WT_specific
4267	WT_specific
20417	WT_specific
5522	WT_specific
13676	WT_specific
0	WT_specific
8921	WT_specific
60278	WT_specific
5554	WT_specific
9207	WT_specific
31368	WT_specific
80957	WT_specific
8685	WT_specific
39553	WT_specific
62980	WT_specific
91482	WT_specific
87820	WT_specific
13266	WT_specific
4195	WT_specific
35391	WT_specific
6148	WT_specific
24239	WT_specific
26471	WT_specific
43172	WT_specific
0	WT_specific
20599	WT_specific
7904	WT_specific
1582	WT_specific
0	WT_specific
5143	WT_specific
4108	WT_specific
480	WT_specific
41431	WT_specific
54609	WT_specific
55703	WT_specific
8550	WT_specific
30156	WT_specific
0	WT_specific
0	WT_specific
1102	WT_specific
4725	WT_specific
9727	WT_specific
3040	WT_specific
31772	WT_specific
0	WT_specific
5260	WT_specific
3321	WT_specific
31074	WT_specific
33490	WT_specific
12169	WT_specific
11779	WT_specific
28913	WT_specific
31244	WT_specific
45422	WT_specific
58685	WT_specific
70046	WT_specific
79495	WT_specific
82646	WT_specific
83979	WT_specific
80178	WT_specific
7534	WT_specific
24964	WT_specific
27059	WT_specific
39919	WT_specific
41041	WT_specific
45566	WT_specific
46593	WT_specific
47235	WT_specific
48097	WT_specific
99130	WT_specific
113321	WT_specific
125763	WT_specific
123304	WT_specific
121489	WT_specific
120342	WT_specific
80320	WT_specific
79305	WT_specific
74289	WT_specific
65527	WT_specific
41350	WT_specific
9244	WT_specific
1502	WT_specific
21510	WT_specific
19598	WT_specific
17620	WT_specific
14079	WT_specific
61790	WT_specific
68227	WT_specific
71210	WT_specific
114457	WT_specific
115599	WT_specific
118789	WT_specific
127697	WT_specific
144287	WT_specific
145915	WT_specific
